horizon,outcome,predictor,sample_size,coverage,sample_label,coefficient_per_1sd,standard_error_hc3,ci_lower,ci_upper,p_value_exploratory,status
10,initiator_reversal,log_market_cap,0,0.0,small_sample_descriptive_only,,,,,,insufficient_data
10,initiator_reversal,log_trailing_dollar_volume,114,1.0,adequate_descriptive_sample,-0.010649067289122145,0.0069749188203198425,-0.02431965697203964,0.0030215223937953475,0.12681926668180493,estimated_exploratory
10,initiator_reversal,volume_percentile,114,1.0,adequate_descriptive_sample,0.005897115508866043,0.0068295927368728655,-0.007488640284481112,0.0192828713022132,0.38788175701527805,estimated_exploratory
10,initiator_reversal,abnormal_volume_ratio,114,1.0,adequate_descriptive_sample,-0.0041499283227322565,0.0067846328159494726,-0.017447564290321793,0.009147707644857278,0.5407588484749026,estimated_exploratory
10,initiator_reversal,semiconductor_volatility,114,1.0,adequate_descriptive_sample,0.003812054706119082,0.0039621348883592455,-0.003953586976954667,0.011577696389192831,0.33598863313299443,estimated_exploratory
10,initiator_reversal,market_volatility,0,0.0,small_sample_descriptive_only,,,,,,insufficient_data
10,initiator_reversal,trailing_semiconductor_return,114,1.0,adequate_descriptive_sample,-0.010063228556468597,0.005858379846629552,-0.021545442063617803,0.0014189849506806105,0.0858423317477102,estimated_exploratory
10,initiator_reversal,bear_regime,114,1.0,adequate_descriptive_sample,0.00685643745487327,0.006647709341807061,-0.006172833434759038,0.01988570834450558,0.30235398319458284,estimated_exploratory
10,initiator_reversal,negative_event,114,1.0,adequate_descriptive_sample,-0.005741827594546995,0.005979558211492324,-0.01746154633253269,0.005977891143438699,0.336933041220268,estimated_exploratory
10,initiator_reversal,peer_count,114,1.0,adequate_descriptive_sample,0.0035668085531174887,0.006158081401621595,-0.008502809207926773,0.01563642631416175,0.5624489933459405,estimated_exploratory
10,initiator_reversal,average_peer_correlation,114,1.0,adequate_descriptive_sample,-0.00864987651395597,0.00490971069335184,-0.018272732647436753,0.0009729796195248122,0.07810487748614432,estimated_exploratory
10,initiator_reversal,peer_return_similarity,114,1.0,adequate_descriptive_sample,-0.007518753282082265,0.0050817749637984385,-0.01747884918866454,0.0024413426245000116,0.13899268822165708,estimated_exploratory
10,initiator_reversal,peer_portfolio_coverage,114,1.0,adequate_descriptive_sample,,,,,,insufficient_data
